shapeid,x,y
17,-71.16473643,42.35833653
17,-71.16471122,42.35832205
17,-71.16469923,42.35831493
17,-71.16468632,42.3583078
17,-71.1646777,42.35830503
17,-71.16467032,42.35830135
17,-71.16465494,42.35829422
17,-71.16464295,42.35828778
17,-71.16463097,42.35828088
17,-71.16462021,42.35827376
17,-71.16460947,42.3582655
17,-71.16460702,42.35826206
17,-71.16460456,42.35825954
17,-71.16459996,42.35825472
17,-71.16459505,42.35825036
17,-71.16458677,42.35824325
17,-71.16457694,42.35823682
17,-71.16456526,42.35822901
17,-71.16455788,42.35822533
17,-71.16455081,42.35822165
17,-71.16454342,42.35821889
17,-71.16453511,42.35821657
17,-71.16451232,42.35821171
17,-71.16447413,42.35820473
17,-71.16443439,42.35819845
17,-71.16442114,42.35819566
17,-71.16440942,42.35819631
17,-71.16439002,42.35819283
17,-71.16436138,42.35818543
17,-71.16433243,42.35818031
17,-71.16430962,42.3581775
17,-71.16428436,42.35817377
17,-71.16426741,42.3581728
17,-71.16426032,42.35817278
17,-71.16425169,42.35817207
17,-71.16424214,42.35816999
17,-71.16420364,42.3581621
17,-71.16416422,42.35815398
17,-71.16413157,42.3581484
17,-71.16409829,42.35814395
17,-71.16408134,42.35814299
17,-71.1640647,42.3581418
17,-71.16402525,42.35813825
17,-71.16401663,42.35813571
17,-71.16400339,42.35813293
17,-71.16399169,42.35812855
17,-71.16397816,42.35812211
17,-71.16397078,42.35811934
17,-71.16396401,42.35811681
17,-71.16395047,42.35811219
17,-71.1639326,42.35810848
17,-71.16391597,42.358105
17,-71.16390149,42.35810245
17,-71.16388824,42.35810241
17,-71.16387621,42.35810237
17,-71.16383396,42.35810385
17,-71.16380312,42.3581065
17,-71.16377166,42.35810801
17,-71.16373928,42.35810906
17,-71.16371893,42.358109
17,-71.16369705,42.35810779
17,-71.1636767,42.35810705
17,-71.16365389,42.35810698
17,-71.16362984,42.35810691
17,-71.16362182,42.35810689
17,-71.1636169,42.35810504
17,-71.1636132,42.35810412
17,-71.16360951,42.35810319
17,-71.16360582,42.35810158
17,-71.1636009,42.35809951
17,-71.16359628,42.3580979
17,-71.16359136,42.35809605
17,-71.16358674,42.35809512
17,-71.16358181,42.35809442
17,-71.16357225,42.3580944
17,-71.16348933,42.35809141
17,-71.16347391,42.35809136
17,-71.16345818,42.358092
17,-71.16342828,42.35809192
17,-71.16340794,42.35809026
17,-71.16338728,42.35808905
17,-71.1632467,42.35808612
17,-71.16319644,42.35808849
17,-71.16316158,42.35809113
17,-71.16314832,42.35809201
17,-71.16313474,42.3580938
17,-71.16312518,42.35809377
17,-71.16311439,42.35809374
17,-71.16307492,42.35809523
17,-71.16303421,42.35809785
17,-71.16301972,42.35809712
17,-71.16300523,42.35809708
17,-71.16298363,42.35809976
17,-71.16296327,42.35810222
17,-71.16294383,42.35810559
17,-71.16287441,42.35811453
17,-71.16285498,42.35811448
17,-71.16283217,42.35811349
17,-71.1628106,42.3581116
17,-71.16279734,42.35811225
17,-71.16278409,42.35811061
17,-71.16276959,42.35811148
17,-71.16276251,42.35810986
17,-71.16275512,42.35810869
17,-71.16274709,42.35810981
17,-71.16273846,42.35810979
17,-71.16272181,42.35811134
17,-71.16269159,42.35811125
17,-71.1626808,42.35811122
17,-71.16267125,42.35811028
17,-71.16265552,42.35811023
17,-71.16264133,42.35811111
17,-71.16262684,42.35811175
17,-71.1626182,42.35811287
17,-71.1626111,42.35811376
17,-71.16259076,42.3581137
17,-71.16257163,42.35811525
17,-71.16255713,42.35811703
17,-71.16254263,42.3581179
17,-71.16252938,42.35811787
17,-71.16251612,42.35811691
17,-71.16250441,42.35811619
17,-71.16249085,42.35811615
17,-71.16247172,42.3581177
17,-71.16242359,42.35812304
17,-71.16233473,42.35813605
17,-71.16230571,42.35814213
17,-71.16229027,42.35814643
17,-71.16227484,42.35815005
17,-71.16224799,42.35815546
17,-71.16222021,42.35816063
17,-71.1622063,42.35816608
17,-71.16219766,42.35816766
17,-71.16219025,42.35817038
17,-71.16218068,42.35817195
17,-71.16217235,42.35817399
17,-71.16215167,42.35817827
17,-71.1621495,42.35817895
17,-71.16214579,42.358181
17,-71.16214209,42.35818167
17,-71.1621387,42.35818166
17,-71.16213623,42.35818257
17,-71.16213252,42.35818439
17,-71.16212914,42.35818255
17,-71.16212667,42.35818254
17,-71.1621242,42.35818253
17,-71.16212174,42.35818161
17,-71.16212051,42.35818092
17,-71.16211835,42.35818092
17,-71.16211682,42.35818
17,-71.16211589,42.35817999
17,-71.16211467,42.35817885
17,-71.1621122,42.35817884
17,-71.16211097,42.35817884
17,-71.16211004,42.35817883
17,-71.16210881,42.35817883
17,-71.16210726,42.35817883
17,-71.16210633,42.35817997
17,-71.1621051,42.35817996
17,-71.16210386,42.35818087
17,-71.16210263,42.35818156
17,-71.16210015,42.35818361
17,-71.16209922,42.3581852
17,-71.16209766,42.35818703
17,-71.16209642,42.35818954
17,-71.16209548,42.35819228
17,-71.16209547,42.3581932
17,-71.16209423,42.35819434
17,-71.16209423,42.35819502
17,-71.16209422,42.35819594
17,-71.16209268,42.35819662
17,-71.16209267,42.35819776
17,-71.16209051,42.35819936
17,-71.16208804,42.35819935
17,-71.16208588,42.35820026
17,-71.16207353,42.35820297
17,-71.1620618,42.35820567
17,-71.16204945,42.35820815
17,-71.16203649,42.35821086
17,-71.1619111,42.35825051
17,-71.16179062,42.35829292
17,-71.16165954,42.35835953
17,-71.16160419,42.35838955
17,-71.16155099,42.35842073
17,-71.16154137,42.35843213
17,-71.16153422,42.35844286
17,-71.16152799,42.35845427
17,-71.16152208,42.358465
17,-71.16149285,42.35851042
17,-71.16146278,42.35854052
17,-71.16143363,42.35857176
17,-71.16141811,42.35859207
17,-71.16140474,42.35861261
17,-71.16139384,42.35863407
17,-71.16139007,42.35864664
17,-71.16138784,42.35865898
17,-71.16138781,42.35866515
17,-71.16138654,42.35867132
17,-71.16138404,42.35867749
17,-71.16138278,42.35868298
17,-71.16136354,42.35870693
17,-71.1613344,42.35873543
17,-71.16131892,42.35874865
17,-71.16138442,42.35878017
17,-71.16143362,42.35880432
17,-71.16143145,42.35880706
17,-71.16127908,42.35899092
17,-71.16127629,42.35899366
17,-71.16119756,42.35895592
17,-71.1611099,42.35891542
17,-71.16105114,42.35889146
17,-71.1609597,42.35892504
17,-71.16092481,42.35893271
17,-71.16088901,42.35893992
17,-71.16085259,42.3589469
17,-71.1608177,42.35895572
17,-71.16076362,42.35897957
17,-71.16071075,42.35900548
17,-71.16064582,42.35903891
17,-71.16063468,42.35904779
17,-71.16062383,42.35905759
17,-71.16061515,42.3590674
17,-71.16060801,42.35907538
17,-71.16060119,42.35908337
17,-71.16059252,42.35908951
17,-71.16058385,42.35909681
17,-71.1605755,42.35910181
17,-71.16056591,42.35910727
17,-71.16055509,42.35911181
17,-71.16054428,42.35911521
17,-71.16053471,42.35911724
17,-71.16052392,42.35911881
17,-71.16051435,42.35911947
17,-71.16050355,42.35912149
17,-71.16048166,42.35912212
17,-71.16046129,42.35912571
17,-71.16043628,42.35913273
17,-71.16041064,42.3591418
17,-71.16036029,42.35915834
17,-71.16031676,42.35916896
17,-71.16027353,42.35918027
17,-71.16018706,42.35920608
17,-71.16017872,42.35920857
17,-71.16009776,42.35924126
17,-71.16001956,42.35927854
17,-71.16000503,42.35928581
17,-71.15999791,42.35929082
17,-71.15999202,42.35929629
17,-71.15998459,42.35930153
17,-71.1599654,42.35931656
17,-71.15994592,42.35932565
17,-71.15992551,42.35933634
17,-71.15990512,42.35934405
17,-71.15989061,42.35934859
17,-71.15987515,42.35935677
17,-71.15986062,42.35936267
17,-71.15984609,42.35937086
17,-71.15983494,42.35937952
17,-71.15982533,42.35938955
17,-71.15982068,42.35939457
17,-71.15981572,42.35939913
17,-71.15980984,42.35940369
17,-71.15980488,42.35940802
17,-71.15973264,42.35942564
17,-71.15961502,42.35945296
17,-71.15955856,42.35945805
17,-71.15954037,42.35945891
17,-71.15952124,42.35946069
17,-71.15950211,42.35946314
17,-71.15948389,42.35946858
17,-71.15946721,42.35947493
17,-71.15943077,42.35948534
17,-71.1593718,42.35949957
17,-71.15936008,42.35950023
17,-71.15934774,42.35950202
17,-71.15933601,42.35950473
17,-71.15932366,42.35950812
17,-71.15931315,42.35951175
17,-71.15930449,42.3595179
17,-71.15929737,42.35952314
17,-71.15929025,42.3595286
17,-71.15928281,42.35953567
17,-71.159276,42.35954091
17,-71.15926857,42.35954638
17,-71.15925775,42.35955069
17,-71.15924694,42.35955523
17,-71.15923581,42.35955954
17,-71.15922408,42.35956225
17,-71.15921174,42.35956496
17,-71.1592,42.35956835
17,-71.15918797,42.35956923
17,-71.15917594,42.35957011
17,-71.15916392,42.35957008
17,-71.15915189,42.35957004
17,-71.15913987,42.35957
17,-71.15912662,42.35956814
17,-71.15911338,42.35956467
17,-71.15910014,42.35956188
17,-71.15908814,42.3595575
17,-71.15907491,42.35955198
17,-71.15906783,42.3595483
17,-71.15905953,42.35954461
17,-71.15905091,42.3595423
17,-71.15904137,42.35953953
17,-71.15903305,42.35953745
17,-71.1590235,42.35953582
17,-71.15901517,42.35953739
17,-71.15900652,42.35954011
17,-71.15899787,42.35954283
17,-71.15898984,42.35954646
17,-71.15898119,42.35954918
17,-71.15897439,42.35955259
17,-71.15896696,42.35955714
17,-71.15893916,42.35956758
17,-71.15891012,42.35957756
17,-71.15888265,42.3595825
17,-71.15885396,42.35958608
17,-71.15879717,42.35959574
17,-71.15875518,42.35960637
17,-71.1587345,42.35961156
17,-71.15871319,42.35961768
17,-71.15869499,42.35961854
17,-71.15867711,42.3596194
17,-71.15865892,42.35961751
17,-71.15864105,42.35961678
17,-71.15856767,42.3596145
17,-71.15847516,42.35961697
17,-71.15842829,42.35961866
17,-71.15838265,42.35962035
17,-71.15834194,42.35962183
17,-71.15818097,42.35962501
17,-71.15808975,42.35961674
17,-71.15804261,42.35961134
17,-71.15799731,42.35960663
17,-71.15798745,42.35960569
17,-71.15784228,42.35959451
17,-71.15775071,42.35959424
17,-71.15765944,42.35959511
17,-71.15756695,42.35959369
17,-71.15747446,42.35959181
17,-71.15743962,42.35959102
17,-71.15726205,42.35958683
17,-71.15724509,42.35958678
17,-71.15706602,42.35957367
17,-71.15701333,42.35956711
17,-71.15695909,42.35956169
17,-71.15692826,42.3595616
17,-71.1568968,42.35956333
17,-71.15683451,42.35956589
17,-71.1567587,42.35955766
17,-71.15668165,42.35955195
17,-71.15660858,42.35955081
17,-71.15658329,42.35955165
17,-71.15655924,42.35955158
17,-71.1565352,42.35955059
17,-71.15650747,42.35954617
17,-71.15649454,42.35954338
17,-71.15648008,42.35953808
17,-71.15646808,42.35953256
17,-71.15645516,42.35952726
17,-71.15644069,42.35952287
17,-71.15642745,42.3595194
17,-71.15638153,42.35951652
17,-71.15633497,42.35951638
17,-71.15624247,42.35951679
17,-71.15619653,42.35951757
17,-71.15614996,42.35951857
17,-71.15611265,42.35951846
17,-71.15606457,42.35951626
17,-71.15601649,42.35951268
17,-71.15586513,42.35950697
17,-71.15580869,42.35951023
17,-71.15575224,42.35951372
17,-71.15572604,42.3595125
17,-71.15571618,42.35951247
17,-71.15570785,42.35951176
17,-71.1556983,42.35951082
17,-71.15568968,42.35950896
17,-71.15568106,42.35950642
17,-71.15567305,42.35950434
17,-71.1556706,42.35950159
17,-71.15566722,42.35949998
17,-71.15566446,42.35949722
17,-71.15566232,42.35949447
17,-71.15566078,42.35949287
17,-71.15565864,42.35949012
17,-71.15565772,42.35948851
17,-71.15565496,42.35948645
17,-71.15565282,42.3594837
17,-71.15565128,42.35948209
17,-71.15564913,42.3594814
17,-71.15564174,42.35947932
17,-71.15563588,42.3594793
17,-71.1556288,42.35947768
17,-71.15562139,42.35947857
17,-71.15561554,42.35947856
17,-71.15560813,42.35947922
17,-71.15560227,42.35948012
17,-71.15559517,42.35948124
17,-71.15558869,42.35948282
17,-71.15558282,42.35948463
17,-71.15548189,42.35950377
17,-71.15545443,42.35950826
17,-71.15536281,42.35951507
17,-71.15527027,42.35952303
17,-71.15517897,42.35952961
17,-71.15510094,42.35953487
17,-71.15501582,42.35953804
17,-71.15493039,42.35954145
17,-71.15486067,42.35954832
17,-71.15479219,42.35955521
17,-71.15471044,42.35956228
17,-71.1546287,42.35956821
17,-71.15446268,42.35959446
17,-71.15428616,42.35962229
17,-71.15419816,42.35964443
17,-71.15415493,42.35965688
17,-71.15411262,42.3596691
17,-71.15411046,42.3596691
17,-71.15402491,42.35969468
17,-71.15393967,42.35972118
17,-71.1539369,42.35972117
17,-71.15385288,42.35974767
17,-71.15376824,42.3597776
17,-71.15374198,42.35978736
17,-71.15366009,42.35982004
17,-71.15357943,42.35985387
17,-71.15357109,42.35985727
17,-71.15349289,42.35989248
17,-71.15345301,42.35991134
17,-71.15341345,42.35992906
17,-71.15338068,42.35994314
17,-71.15334113,42.35995971
17,-71.15330125,42.35997743
17,-71.15322059,42.36001217
17,-71.15321472,42.3600149
17,-71.15307004,42.36008306
17,-71.15301681,42.36011926
17,-71.15300009,42.36013156
17,-71.15298183,42.36014431
17,-71.15296265,42.36015569
17,-71.15293856,42.36016362
17,-71.1529123,42.36017246
17,-71.15288699,42.36017764
17,-71.15280979,42.36019959
17,-71.1527424,42.36023071
17,-71.15267378,42.3602616
17,-71.1526089,42.36028473
17,-71.15254371,42.36030946
17,-71.15247605,42.3603335
17,-71.15241024,42.36035799
17,-71.152338,42.36037561
17,-71.15226452,42.3603914
17,-71.15212507,42.36040698
17,-71.15201802,42.36041741
17,-71.15196874,42.36040834
17,-71.15195705,42.36040396
17,-71.15195212,42.36040211
17,-71.15194628,42.36039935
17,-71.15189074,42.36040742
17,-71.15183549,42.36041685
17,-71.15174536,42.36043442
17,-71.15170091,42.3604432
17,-71.15165647,42.36045198
17,-71.15157222,42.36046522
17,-71.15148089,42.36047638
17,-71.15138927,42.36048479
17,-71.15129672,42.36049274
17,-71.15122824,42.36049871
17,-71.15113693,42.36050552
17,-71.15109036,42.36050812
17,-71.15104441,42.36051073
17,-71.15095187,42.36051685
17,-71.15086056,42.36052526
17,-71.15084143,42.36052795
17,-71.15075009,42.36054002
17,-71.15065967,42.36055484
17,-71.15056985,42.3605708
17,-71.15052541,42.36057867
17,-71.15047943,42.36058562
17,-71.1503893,42.36060226
17,-71.15038684,42.36060226
17,-71.15038467,42.36060317
17,-71.15029425,42.36061798
17,-71.15024857,42.36062608
17,-71.15020259,42.36063394
17,-71.15011279,42.3606467
17,-71.1500588,42.36065202
17,-71.14996627,42.360657
17,-71.14987377,42.36065786
17,-71.14982659,42.36065772
17,-71.14978127,42.36065758
17,-71.14968876,42.36065982
17,-71.14966192,42.36066248
17,-71.14956938,42.36066929
17,-71.14947806,42.36067884
17,-71.14943239,42.3606851
17,-71.14938704,42.36069
17,-71.1492954,42.36070138
17,-71.14925591,42.3607056
17,-71.14916675,42.36071448
17,-71.14907421,42.36072129
17,-71.14898289,42.36073084
17,-71.14894679,42.36073507
17,-71.14885669,42.36074715
17,-71.14876535,42.36076128
17,-71.14867492,42.36077609
17,-71.14865332,42.36077946
17,-71.1485632,42.36079542
17,-71.14847429,42.3608139
17,-71.14842613,42.36082518
17,-71.14833935,42.36085076
17,-71.14829856,42.36086595
17,-71.14825624,42.36088
17,-71.14824172,42.36088453
17,-71.14820001,42.36089949
17,-71.1481577,42.36091263
17,-71.14807336,42.36094187
17,-71.14801094,42.36096569
17,-71.14792874,42.36099928
17,-71.14784962,42.36103288
17,-71.14777018,42.36106831
17,-71.14775781,42.36107376
17,-71.14774607,42.36107876
17,-71.14770743,42.36109648
17,-71.14766786,42.36111511
17,-71.14758933,42.36115237
17,-71.14751326,42.36119147
17,-71.14749038,42.36120374
17,-71.14748077,42.36121286
17,-71.14747116,42.36122244
17,-71.14746278,42.36123133
17,-71.14743488,42.36125868
17,-71.14737698,42.36130218
17,-71.14731416,42.36134315
17,-71.14719259,42.36141298
17,-71.14712858,42.36144571
17,-71.14706365,42.36147867
17,-71.14700205,42.36152102
17,-71.14695603,42.36159062
17,-71.1469486,42.36159586
17,-71.14672453,42.36174495
17,-71.14672112,42.36174745
17,-71.14660795,42.36180428
17,-71.14652301,42.36188588
17,-71.14650998,42.36190093
17,-71.14653513,42.36192433
17,-71.14635412,42.36203697
17,-71.14622014,42.36212025
17,-71.14613008,42.36218057
17,-71.14605393,42.36223385
17,-71.14597312,42.36229306
17,-71.14592326,42.36233132
17,-71.14584643,42.36239465
17,-71.14579561,42.36243977
17,-71.14573146,42.36249743
17,-71.14565551,42.36257014
17,-71.145582,42.36264835
17,-71.14551529,42.36272224
17,-71.1454889,42.3627544
17,-71.14548886,42.36276149
17,-71.14548723,42.36277657
17,-71.14548224,42.36278616
17,-71.14547542,42.36279323
17,-71.1454646,42.36279777
17,-71.14545349,42.36280025
17,-71.14544392,42.36280228
17,-71.14543559,42.36280225
17,-71.14543313,42.36280225
17,-71.14543095,42.36280658
17,-71.14540675,42.36283235
17,-71.1454052,42.36283418
17,-71.14539806,42.36284216
17,-71.14539306,42.36285357
17,-71.14538934,42.36285791
17,-71.14538469,42.36286155
17,-71.14538128,42.3628652
17,-71.14537757,42.36286793
17,-71.14537509,42.36286976
17,-71.14537261,42.36287226
17,-71.14537012,42.36287569
17,-71.14536794,42.36287934
17,-71.14536515,42.36288299
17,-71.14536295,42.36288916
17,-71.145362,42.36289464
17,-71.14535822,42.36290789
17,-71.14533855,42.36295242
17,-71.14533386,42.36296316
17,-71.14532888,42.36297274
17,-71.14531918,42.36299764
17,-71.14531417,42.36301112
17,-71.14530947,42.36302345
17,-71.14530447,42.36303693
17,-71.14529854,42.36304949
17,-71.14529478,42.36306022
17,-71.14529102,42.36307096
17,-71.14528759,42.36307781
17,-71.14528385,42.36308397
17,-71.14527888,42.36309127
17,-71.14527139,42.36310634
17,-71.14526327,42.36312507
17,-71.14525576,42.36314379
17,-71.14525354,42.36315522
17,-71.14525071,42.36316596
17,-71.14524601,42.36317944
17,-71.14524099,42.3631936
17,-71.14523876,42.36320686
17,-71.14523718,42.36321325
17,-71.14523498,42.36322034
17,-71.14522904,42.36323541
17,-71.14522158,42.36324614
17,-71.14521565,42.36325938
17,-71.14520942,42.36327011
17,-71.14520473,42.36328176
17,-71.14519008,42.36330938
17,-71.14517451,42.36333677
17,-71.14516332,42.36335206
17,-71.14515245,42.36336712
17,-71.14514653,42.36337785
17,-71.14513903,42.36339452
17,-71.145134,42.36341234
17,-71.1451318,42.36342056
17,-71.14512898,42.36342856
17,-71.14512303,42.36344363
17,-71.14511585,42.36345939
17,-71.14510744,42.3634756
17,-71.14509774,42.36349981
17,-71.14509397,42.36351215
17,-71.14508896,42.36352562
17,-71.14508086,42.36354069
17,-71.14505156,42.3635964
17,-71.1450248,42.36364113
17,-71.14501484,42.36365619
17,-71.14500305,42.36367033
17,-71.14499343,42.36368037
17,-71.14498258,42.36369085
17,-71.14496551,42.36371047
17,-71.14496178,42.36371663
17,-71.14495958,42.36372302
17,-71.14495678,42.36372828
17,-71.14495333,42.36373878
17,-71.1449508,42.36374884
17,-71.14494487,42.36376185
17,-71.14493896,42.36377167
17,-71.14493523,42.36377623
17,-71.14493243,42.3637808
17,-71.14493024,42.36378605
17,-71.14492898,42.36379153
17,-71.14492522,42.36380227
17,-71.14492148,42.36380935
17,-71.14490339,42.36384565
17,-71.14487663,42.36388856
17,-71.14487197,42.3638954
17,-71.14486608,42.36390087
17,-71.14485864,42.36390794
17,-71.14485028,42.36391409
17,-71.14484069,42.36392023
17,-71.14483325,42.3639257
17,-71.14482829,42.36393185
17,-71.14482363,42.3639371
17,-71.14481991,42.36394143
17,-71.14481648,42.36394783
17,-71.14481148,42.36395924
17,-71.14480898,42.36396564
17,-71.14480525,42.36397089
17,-71.14480183,42.36397636
17,-71.1447835,42.3639994
17,-71.14477388,42.36401104
17,-71.14474877,42.36403406
17,-71.14473422,42.36404476
17,-71.1447209,42.36405615
17,-71.14469176,42.36408304
17,-71.14465951,42.36411587
17,-71.14464585,42.36413161
17,-71.14463158,42.3641478
17,-71.1446012,42.36417629
17,-71.14455997,42.36421435
17,-71.14453953,42.36423121
17,-71.14451816,42.36424715
17,-71.14449709,42.36426492
17,-71.14449243,42.364272
17,-71.14448404,42.36428272
17,-71.14448032,42.36428614
17,-71.14447814,42.3642907
17,-71.14447442,42.36429412
17,-71.1444707,42.36429686
17,-71.14446606,42.36429959
17,-71.14445739,42.36430665
17,-71.1444515,42.36431189
17,-71.14444655,42.36431553
17,-71.14443569,42.36432716
17,-71.14442362,42.36433604
17,-71.14441774,42.36433877
17,-71.14441063,42.36434218
17,-71.14440413,42.36434581
17,-71.14439825,42.36435014
17,-71.14439237,42.36435447
17,-71.14437564,42.36436882
17,-71.14434995,42.36438566
17,-71.14433542,42.36439271
17,-71.14432243,42.36439907
17,-71.14431407,42.3644043
17,-71.14430541,42.36440977
17,-71.14429705,42.3644166
17,-71.14428495,42.36442823
17,-71.14427163,42.36443985
17,-71.14426451,42.36444508
17,-71.14426079,42.36444782
17,-71.14425615,42.36445055
17,-71.1442475,42.36445326
17,-71.14423204,42.3644619
17,-71.14421749,42.36447101
17,-71.1442008,42.36447873
17,-71.14416803,42.36449304
17,-71.14413682,42.36450597
17,-71.14410435,42.36452211
17,-71.14408857,42.36453098
17,-71.14407157,42.36453801
17,-71.14405489,42.36454414
17,-71.14402339,42.36455204
17,-71.1439922,42.36455995
17,-71.14393073,42.36457874
17,-71.14389705,42.36459098
17,-71.14386215,42.36460231
17,-71.14384455,42.36460591
17,-71.14367475,42.36464289
17,-71.14359018,42.36465703
17,-71.14355809,42.36466036
17,-71.14354575,42.36466124
17,-71.14353403,42.36466189
17,-71.14348343,42.36466722
17,-71.14343282,42.36467324
17,-71.14331254,42.36467744
17,-71.14313032,42.36467413
17,-71.14297649,42.36466748
17,-71.14283353,42.36464737
17,-71.14274481,42.36463177
17,-71.14272788,42.36462737
17,-71.14271248,42.36462367
17,-71.14269061,42.36461926
17,-71.14266905,42.36461484
17,-71.14263918,42.36460835
17,-71.14260931,42.36460048
17,-71.14258651,42.36459675
17,-71.14256341,42.36459302
17,-71.14254802,42.36458863
17,-71.1425323,42.36458584
17,-71.14250243,42.36458025
17,-71.14248672,42.36457769
17,-71.142471,42.3645749
17,-71.14246146,42.36457212
17,-71.14245346,42.36456867
17,-71.14244485,42.3645659
17,-71.14242206,42.36455965
17,-71.14239435,42.36455248
17,-71.14236695,42.3645453
17,-71.14231155,42.36452729
17,-71.14225645,42.3645102
17,-71.14224198,42.36450558
17,-71.14222751,42.36450211
17,-71.14220843,42.36449565
17,-71.14219181,42.36448942
17,-71.14217583,42.36447977
17,-71.14216783,42.364477
17,-71.14216045,42.36447332
17,-71.14215091,42.36446963
17,-71.1420872,42.36444885
17,-71.14206687,42.36444535
17,-71.14204562,42.36444094
17,-71.14202744,42.36443723
17,-71.14201298,42.36443284
17,-71.14199851,42.36442845
17,-71.14198067,42.36442108
17,-71.14193515,42.36440035
17,-71.14191979,42.36439047
17,-71.1419038,42.36438173
17,-71.14187183,42.36436448
17,-71.14183707,42.3643502
17,-71.14180937,42.36434028
17,-71.14178998,42.36433404
17,-71.14177089,42.3643285
17,-71.14175643,42.36432342
17,-71.1417432,42.36431881
17,-71.14172165,42.36431165
17,-71.1417001,42.36430609
17,-71.14163917,42.36428464
17,-71.14162931,42.36428186
17,-71.14162347,42.36428002
17,-71.14157343,42.36434938
17,-71.14160972,42.36436572
17,-71.14158296,42.36440932
17,-71.14118136,42.3642672
17,-71.14120105,42.36422016
17,-71.14124536,42.36423699
17,-71.14128149,42.36417399
17,-71.14127933,42.36417307
17,-71.14127194,42.36417121
17,-71.14126487,42.36416753
17,-71.14125164,42.36416223
17,-71.1412061,42.36414677
17,-71.14119039,42.36414238
17,-71.14117838,42.36413959
17,-71.14116515,42.36413589
17,-71.14115222,42.36413151
17,-71.14113898,42.36412872
17,-71.14111958,42.36412432
17,-71.14110048,42.3641206
17,-71.14108816,42.36411713
17,-71.14107646,42.36411435
17,-71.14105736,42.36411178
17,-71.14102254,42.36410709
17,-71.14098771,42.36410447
17,-71.14095874,42.36410164
17,-71.140931,42.36410063
17,-71.14091774,42.36409991
17,-71.1409048,42.36409872
17,-71.14087706,42.36409704
17,-71.14085086,42.3640949
17,-71.14083484,42.36409324
17,-71.14081727,42.36409045
17,-71.14080034,42.36408673
17,-71.1407763,42.36408391
17,-71.14075226,42.36408155
17,-71.14073193,42.36407875
17,-71.14071159,42.36407594
17,-71.14067306,42.36407307
17,-71.14061296,42.36406831
17,-71.14058429,42.36406754
17,-71.14055532,42.36406539
17,-71.14053498,42.36406304
17,-71.1405131,42.36406091
17,-71.14048814,42.36405809
17,-71.14046193,42.36405732
17,-71.14045453,42.3640573
17,-71.14044589,42.36405796
17,-71.14044095,42.36405909
17,-71.14043632,42.36405999
17,-71.14042799,42.36406156
17,-71.14041843,42.36406153
17,-71.1404101,42.36406333
17,-71.1403993,42.3640633
17,-71.14037371,42.36406253
17,-71.14034998,42.36406132
17,-71.14033795,42.36406242
17,-71.14032592,42.36406239
17,-71.1403068,42.36406233
17,-71.14028614,42.36406226
17,-71.14025962,42.36406378
17,-71.14019606,42.36407067
17,-71.14014576,42.3640776
17,-71.1400976,42.3640866
17,-71.14004946,42.36409353
17,-71.14002262,42.36409505
17,-71.13999763,42.36409772
17,-71.13990384,42.36410703
17,-71.139881,42.36411061
17,-71.13983284,42.3641203
17,-71.1398029,42.36412569
17,-71.13977388,42.36413269
17,-71.13975845,42.36413516
17,-71.13973314,42.36413873
17,-71.13970661,42.3641414
17,-71.13963562,42.36415261
17,-71.13961154,42.36415711
17,-71.13956831,42.36416932
17,-71.13952508,42.36417993
17,-71.13949112,42.36418691
17,-71.13947198,42.3641896
17,-71.13945285,42.3641932
17,-71.13943494,42.3641968
17,-71.13942042,42.36420178
17,-71.13940467,42.36420631
17,-71.13938059,42.36421172
17,-71.13935526,42.36421873
17,-71.13933271,42.36422575
17,-71.13932159,42.36422937
17,-71.13931078,42.36423277
17,-71.13929164,42.36423637
17,-71.13927714,42.36423792
17,-71.13927127,42.36423905
17,-71.13926387,42.36423971
17,-71.13924719,42.36424423
17,-71.13921691,42.36425466
17,-71.1391854,42.3642653
17,-71.13917861,42.36426688
17,-71.1391749,42.36426802
17,-71.1391712,42.36426892
17,-71.13916408,42.36427233
17,-71.13915697,42.36427688
17,-71.1391545,42.36427756
17,-71.13915202,42.36427869
17,-71.13914955,42.36428028
17,-71.13914585,42.36428027
17,-71.13914368,42.36428118
17,-71.13914091,42.36428117
17,-71.13913783,42.36428116
17,-71.13913505,42.36428115
17,-71.13913135,42.36428114
17,-71.13912333,42.36428112
17,-71.13911377,42.36428223
17,-71.1391039,42.36428288
17,-71.13909279,42.36428445
17,-71.13908321,42.36428716
17,-71.1390724,42.36428987
17,-71.13906561,42.36429168
17,-71.13905819,42.36429509
17,-71.13904242,42.36430327
17,-71.13903159,42.36430941
17,-71.13902107,42.36431555
17,-71.13896295,42.36434213
17,-71.13888599,42.3643739
17,-71.13887146,42.36437934
17,-71.13885694,42.36438456
17,-71.13882448,42.36439955
17,-71.1387713,42.3644243
17,-71.13871719,42.3644502
17,-71.13870049,42.36445815
17,-71.13868226,42.36446519
17,-71.13865474,42.36447928
17,-71.13863648,42.36449088
17,-71.13861853,42.36450157
17,-71.13859069,42.36451726
17,-71.13856781,42.36452794
17,-71.13854369,42.36454044
17,-71.13852947,42.36454657
17,-71.13848334,42.36457958
17,-71.13846754,42.36459097
17,-71.13845207,42.36460167
17,-71.13843659,42.36461145
17,-71.13842917,42.36461509
17,-71.13838929,42.36463257
17,-71.13835808,42.36464413
17,-71.13834968,42.36465737
17,-71.13833637,42.36466556
