u-fLdidJ6YzM-3QbsJXguxd,q-Jj5qCXd3ri-4tFrca3Z8c,Are we going to get newer trains?,Experiential Quality,3/9/15 12:47,02118
u-Ly4meve70R-IvxhJsrpC6,q-5NSp2cW1Od-iQ1r4dBm9d,Will there be better cold weather options for the bus?,Experiential Quality,2/5/15 16:14,02118
u-mo6NvBNOsM-89sed8B5zK,q-B58Oc88Qpu-ScRdfJ5iRU,Will there be enough parking spaces for cars?,Experiential Quality,1/7/15 10:50,02118
u-58aJbUQHWG-ByfLiZhmNq,q-0rEUfPB185-ZLlueMsISD,"Other systems have more efficient train systems. To maximize efficiency, we need new rails.  What is the plan to use what works and replace where appropriate? ",Experiential Quality,2/20/15 12:09,02118
u-jbuYLKOspC-PRgRcCr5vw,q-ZXqP3t7BId-VIZB92PBnt,"In the future when snow removal is done; they should dig out hydrants, handicap ramps, mailboxes and not allow large piles of snow to impair the drivers and pedestrians vision?",Experiential Quality,3/9/15 12:16,02118
u-V5fj7x0UM4-d7avNsr7H4,q-OwM3JTAZ9m-qitN8hTLM4,Will the city transportation department work closely with DPW to make handicap parking spaces snow free during the winter? ,Experiential Quality,3/9/15 12:17,02118
u-yRJKmVppGS-9Xpc6vssMv,q-TdP3Ek5AB6-rosof6AQ2N,Can we have warm shelters near the MBTA ferry docks here in Boston and in Hull? ,Experiential Quality,1/29/15 14:06,02118
u-lW9lRwsbLG-LVFrWufIhT,q-08OM1QFiQg-AeRPRYMqau,"Since our transportation funding is determined at the state level, what can the City of Boston do to elevate transportation funding as a state-wide issue?",Governance and Decision-Making,2/11/15 12:14,02118
u-31xVanhe6L-6a0muJCKiL,q-Iacic5ekxC-QjpMCNZIt4,Can there be more taxes and bigger ones for families?,Governance and Decision-Making,3/9/15 12:06,02118
u-aYdFExspJU-gRNlOrTmAB,q-m6uT33ASJr-aVhWfcKTuI,Can Boston become a world class city by creating a place-based mobility plan that leaverages land use and transit hubs to capture value? ,Governance and Decision-Making,2/19/15 16:26,02118
